time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-03-31T02:17:42.400Z,18.9916,-64.9296,24,2.8,Md,3,313.2,0.63690554,0.18,pr,pr13090000,2013-03-31T03:58:49.975Z,"71km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2013-03-31T02:06:23.000Z,62.8031,-151.7305,8.6,1.3,Ml,,,,0.63,ak,ak10684384,2013-04-03T16:00:48.322Z,"99km WNW of Talkeetna, Alaska",earthquake
2013-03-31T01:52:15.000Z,53.7377,-166.922,113.7,2,Ml,,,,0.27,ak,ak10686226,2013-04-03T16:01:04.103Z,"29km WSW of Unalaska, Alaska",earthquake
2013-03-31T01:52:05.000Z,53.8364,-166.6055,3.1,1.2,Ml,,,,0.41,ak,ak10684381,2013-04-03T16:01:04.061Z,"6km SW of Unalaska, Alaska",earthquake
2013-03-31T01:45:09.000Z,60.4649,-152.1125,84.8,1.6,Ml,,,,0.56,ak,ak10684379,2013-04-03T16:00:48.306Z,"34km E of Redoubt Volcano, Alaska",earthquake
2013-03-31T01:43:38.000Z,-20.563,-69.063,96.3,4.4,Mb,69,97.2,0.61893923,0,us,usb000fwvh,2013-06-10T21:46:58.712Z,"118km ESE of Iquique, Chile",earthquake
2013-03-31T01:23:50.300Z,34.2517,-118.4282,8.4,1.1,Ml,14,82.8,0.05389892,0.14,ci,ci11275994,2013-04-01T18:25:25.675Z,"3km SSE of San Fernando, California",earthquake
2013-03-31T00:52:57.000Z,51.9534,-173.3456,63.4,2.5,Ml,,,,0.39,ak,ak10684372,2013-04-03T16:00:49.375Z,"64km ESE of Atka, Alaska",earthquake
2013-03-31T00:49:35.000Z,59.6725,-136.4777,18.5,1.4,Ml,,,,0.59,ak,ak10684370,2013-04-03T16:01:04.113Z,"69km WNW of Skagway, Alaska",earthquake
2013-03-31T00:49:31.000Z,20.76,121.684,35,4.5,Mb,27,118.8,8.98225453,1.23,us,usb000fwvd,2013-06-10T21:46:57.278Z,"16km W of Itbayat, Philippines",earthquake
2013-03-31T00:40:39.000Z,64.9129,-149.2537,20.4,1.5,Ml,,,,0.56,ak,ak10684368,2013-04-03T16:00:48.294Z,"37km N of North Nenana, Alaska",earthquake
2013-03-31T00:21:47.100Z,38.7647,-122.7315,1.7,1.3,Md,,75.6,0.01796631,0.06,nc,nc71070634,2013-04-03T01:58:09.306Z,"6km S of Cobb, California",earthquake
2013-03-31T00:21:29.800Z,38.7728,-122.7353,1.4,2.4,Md,,36,0.00898315,0.07,nc,nc71963490,2013-04-03T05:28:07.455Z,"5km S of Cobb, California",earthquake
2013-03-31T00:08:10.200Z,34.694,-119.0548,14,1.1,Ml,12,90,0.14373045,0.14,ci,ci11275938,2013-04-01T18:24:10.513Z,"17km SW of Frazier Park, California",earthquake
2013-03-31T00:03:04.934Z,38.5577,-119.6169,10.0094,1.26,ml,17,159,0.15,0.1626,nn,nn00407942,2013-04-04T01:43:29.753Z,"34km SW of Smith Valley, Nevada",earthquake
2013-03-31T00:03:04.800Z,38.5525,-119.6092,10.2,1.8,Md,,108,0.14373045,0.05,nc,nc71963480,2013-04-04T05:46:06.333Z,"34km SW of Smith Valley, Nevada",earthquake
2013-03-30T23:49:25.000Z,52.1142,-173.5378,28.8,1.9,Ml,5,327.6,,0.85,ak,ak10686949,2013-04-04T03:13:11.390Z,"46km E of Atka, Alaska",earthquake
2013-03-30T23:43:11.000Z,63.127,-151.8804,8.7,1.4,Ml,8,237.6,,0.38,ak,ak10684355,2013-04-04T03:13:11.378Z,"127km NW of Talkeetna, Alaska",earthquake
2013-03-30T23:18:52.300Z,36.2993,-120.8565,7.8,2.3,Md,,86.4,0.06288207,0.13,nc,nc71963465,2013-04-02T06:19:13.696Z,"26km ENE of King City, California",earthquake
2013-03-30T22:55:28.000Z,62.07,-145.155,19.5,1.2,Ml,7,176.4,,0.57,ak,ak10684343,2013-04-04T03:13:11.366Z,"20km ESE of Glennallen, Alaska",earthquake
2013-03-30T22:55:10.459Z,38.5518,-119.5387,3.2523,1,ml,12,119,0.092,0.1087,nn,nn00407937,2013-03-30T23:23:47.601Z,"30km SSW of Smith Valley, Nevada",earthquake
2013-03-30T22:26:02.200Z,33.819,-116.1067,2.2,1.2,Ml,6,226.8,0.09881468,0.12,ci,ci11275898,2013-04-01T18:22:40.316Z,"14km NE of Indio, California",earthquake
2013-03-30T22:25:34.400Z,36.1612,-120.2683,11,1.8,Md,,111.6,0.10779783,0.16,nc,nc71963420,2013-04-04T01:43:09.711Z,"8km ENE of Coalinga, California",earthquake
2013-03-30T22:01:44.100Z,40.1083,-121.5047,11.8,1.4,Md,,176.4,0.04491576,0.07,nc,nc71963400,2013-04-03T01:47:13.140Z,"28km NNE of Forest Ranch, California",earthquake
2013-03-30T22:00:00.000Z,60.1561,-153.022,118.7,1.4,Ml,8,165.6,,0.43,ak,ak10686944,2013-04-04T03:13:11.355Z,"39km SSW of Redoubt Volcano, Alaska",earthquake
2013-03-30T21:51:02.000Z,60.0657,-152.5453,93,1.7,Ml,11,136.8,,0.43,ak,ak10684331,2013-04-04T03:13:09.275Z,"48km SSE of Redoubt Volcano, Alaska",earthquake
2013-03-30T21:48:05.300Z,-21.057,176.403,57.5,5,Mb,63,187.2,7.8108514,1.11,us,usb000fwtl,2013-09-23T20:05:09.000Z,"203km ENE of Ceva-i-Ra, Fiji",earthquake
2013-03-30T21:43:19.000Z,40.437,-126.261,10,5.1,Mb,413,158.4,1.73824007,1.11,us,usb000fwth,2013-09-23T20:05:08.000Z,"169km W of Ferndale, California",earthquake
2013-03-30T21:37:16.000Z,58.6775,-137.155,7.4,2,Ml,8,198,,1.33,ak,ak10686942,2013-04-04T03:13:11.344Z,"87km WNW of Gustavus, Alaska",earthquake
2013-03-30T21:14:50.900Z,33.0095,-115.5643,6,1.3,Ml,25,72,0.02694946,0.32,ci,ci11275850,2013-04-03T19:58:30.476Z,"4km NW of Brawley, California",earthquake
2013-03-30T21:10:23.000Z,60.5129,-150.8458,44.1,1.4,Ml,12,82.8,,0.22,ak,ak10684319,2013-04-04T03:13:09.261Z,"5km WSW of Sterling, Alaska",earthquake
2013-03-30T21:00:24.000Z,62.2067,-150.3064,41.5,1.1,Ml,5,280.8,,0.76,ak,ak10686940,2013-04-04T03:13:11.326Z,"16km SW of Talkeetna, Alaska",earthquake
2013-03-30T20:57:54.500Z,38.5185,-122.3247,2.5,1.3,Md,,154.8,0.09881468,0.08,nc,nc71070619,2013-04-01T21:14:11.309Z,"12km ESE of Angwin, California",earthquake
2013-03-30T20:52:40.000Z,61.5792,-151.344,87.5,3.1,Ml,,,,0.42,ak,ak10684308,2013-04-04T03:15:18.535Z,"71km WSW of Willow, Alaska",earthquake
2013-03-30T20:44:33.000Z,60.9,-147.7377,6.4,1,Ml,8,205.2,,0.56,ak,ak10686937,2013-04-04T03:13:11.309Z,"53km ENE of Whittier, Alaska",earthquake
2013-03-30T20:35:35.000Z,52.2755,-167.3655,35,2,Ml,,,,0.31,ak,ak10684306,2013-04-04T03:12:52.116Z,"125km SE of Nikolski, Alaska",earthquake
2013-03-30T20:12:13.000Z,62.079,-145.1667,20.2,1.2,Ml,,,,0.45,ak,ak10684304,2013-04-04T03:13:07.116Z,"20km E of Glennallen, Alaska",earthquake
2013-03-30T20:11:12.000Z,63.3977,-150.0506,114.4,1.1,Ml,,,,0.21,ak,ak10686934,2013-04-04T03:13:08.143Z,"54km W of Cantwell, Alaska",earthquake
2013-03-30T20:08:05.700Z,38.807,-122.8187,3.1,1,Md,,54,0.00898315,0.06,nc,nc71963365,2013-04-03T21:31:19.860Z,"8km WSW of Cobb, California",earthquake
2013-03-30T20:04:49.500Z,23.104,95.95,33.8,5,Mb,87,75.6,4.46462696,0.69,us,usb000fwr0,2013-09-23T20:05:06.000Z,"60km WNW of Mogok, Burma",earthquake
2013-03-30T19:51:18.100Z,-20.855,176.605,10,4.3,Mb,21,82.8,3.38575031,0.93,us,us2013njcl,2013-06-10T22:06:47.812Z,"232km ENE of Ceva-i-Ra, Fiji",earthquake
2013-03-30T19:49:22.000Z,59.8321,-151.1069,42.5,1.4,Ml,,,,0.58,ak,ak10684299,2013-04-04T03:13:07.102Z,"15km NE of Fritz Creek, Alaska",earthquake
2013-03-30T19:49:18.000Z,-23.212,170.747,26.3,4.4,Mb,36,169.2,3.04618713,0.6,us,us2013njck,2013-06-10T22:06:49.250Z,"161km SW of Ile Hunter, New Caledonia",earthquake
2013-03-30T19:36:53.100Z,-62.613,164.936,10,4.5,Mb,22,133.2,8.98225453,1.19,us,us2013njcj,2013-06-10T22:06:52.165Z,"Balleny Islands region",earthquake
2013-03-30T19:35:32.000Z,62.8486,-149.0251,65.9,1,Ml,,,,0.29,ak,ak10684296,2013-04-04T03:13:06.073Z,"60km S of Cantwell, Alaska",earthquake
2013-03-30T19:32:11.500Z,35.52,-92.4325,0.1,2.1,Md,12,86.4,0.16169675,0.4,nm,nm033013a,2013-03-30T20:16:18.167Z,"8km SSE of Clinton, Arkansas",earthquake
2013-03-30T19:09:12.000Z,60.613,-147.3004,1.8,1.5,Ml,,,,0.84,ak,ak10684293,2013-04-04T03:13:06.061Z,"77km SW of Valdez, Alaska",earthquake
2013-03-30T18:53:59.200Z,19.0659,-65.0033,68,3.1,Md,9,237.6,0.71236402,0.31,pr,pr13089002,2013-06-10T21:46:52.475Z,"80km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2013-03-30T18:43:30.500Z,32.1318,-115.175,17.9,2.4,Ml,11,208.8,0.3054272,0.47,ci,ci11275802,2013-04-03T19:20:16.286Z,"10km S of Alberto Oviedo Mota, Mexico",earthquake
2013-03-30T18:24:53.100Z,33.49,-116.4565,10.8,1.1,Ml,29,104.4,0.04491576,0.14,ci,ci11275786,2013-04-03T18:55:43.942Z,"21km ESE of Anza, California",earthquake
2013-03-30T18:11:07.300Z,0.592,124.032,164.8,4.9,Mb,60,90,2.04726053,1.37,us,usb000fwm1,2013-06-10T21:46:50.920Z,"5km WSW of Dumoga, Indonesia",earthquake
2013-03-30T18:03:47.200Z,12.219,143.904,35.3,5.3,Mt,300,28.8,1.65829001,1.1,us,usb000fwlj,2013-09-23T20:05:04.000Z,"142km SW of Merizo Village, Guam",earthquake
2013-03-30T17:58:50.100Z,-7.129,129.242,178.8,4.5,Mb,32,75.6,2.20716065,1.01,us,usb000fwlh,2013-06-10T21:46:47.051Z,"246km WNW of Saumlaki, Indonesia",earthquake
2013-03-30T17:30:48.000Z,-9.419,-79.037,40.4,5.4,Mt,514,25.2,3.33634297,0.85,us,usb000fwkl,2013-09-23T20:05:02.000Z,"62km SW of Chimbote, Peru",earthquake
2013-03-30T17:16:18.000Z,63.0893,-150.3306,92.6,1,Ml,,,,1.02,ak,ak10684270,2013-04-04T03:12:51.104Z,"77km WSW of Cantwell, Alaska",earthquake
2013-03-30T17:11:41.000Z,51.888,-176.5122,66.6,2.1,Ml,,,,0.24,ak,ak10684268,2013-04-04T03:13:06.046Z,"10km E of Adak, Alaska",earthquake
2013-03-30T17:07:12.000Z,53.908,-165.5179,62.9,1.7,Ml,,,,0.33,ak,ak10686927,2013-04-04T03:13:07.127Z,"30km SSE of Akutan, Alaska",earthquake
2013-03-30T16:47:23.900Z,37.3763,-122.2018,5.3,1.1,Md,,82.8,0.00898315,0.04,nc,nc71963335,2013-04-05T01:55:48.731Z,"2km S of Ladera, California",earthquake
2013-03-30T16:44:44.000Z,61.9544,-151.889,107.5,1.6,Ml,,,,0.25,ak,ak10686925,2013-04-04T03:13:05.031Z,"100km WNW of Willow, Alaska",earthquake
2013-03-30T16:35:59.824Z,39.0539,-118.1716,9.0311,2.89,ml,12,147,0.055,0.1053,nn,nn00407915,2013-03-30T18:04:32.462Z,"29km NW of Gabbs, Nevada",earthquake
2013-03-30T16:35:38.000Z,63.3473,-150.3078,14.4,1.2,Ml,,,,0.73,ak,ak10684257,2013-04-04T03:13:04.967Z,"68km W of Cantwell, Alaska",earthquake
2013-03-30T16:30:48.100Z,36.593,-120.852,5.2,1.5,Md,,108,0.08084838,0.18,nc,nc71963320,2013-04-04T00:59:09.822Z,"44km SSW of South Dos Palos, California",earthquake
2013-03-30T16:05:14.200Z,33.8057,-116.0948,0.3,1.2,Ml,37,100.8,0.10779783,0.25,ci,ci11275722,2013-04-03T18:10:47.081Z,"14km NE of Indio, California",earthquake
2013-03-30T15:59:55.800Z,38.4618,-122.5143,5.4,1.1,Md,,75.6,0.12576414,0.08,nc,nc71963315,2013-04-04T00:29:06.591Z,"6km SW of Saint Helena, California",earthquake
2013-03-30T15:58:37.000Z,63.2717,-149.642,93.3,1.1,Ml,,,,0.38,ak,ak10684250,2013-04-04T03:13:05.017Z,"37km WSW of Cantwell, Alaska",earthquake
2013-03-30T15:34:22.300Z,32.7037,-115.7522,7.8,1.4,Ml,16,126,0.05389892,0.44,ci,ci11275698,2013-04-03T17:57:44.453Z,"11km SSW of Seeley, California",earthquake
2013-03-30T15:28:14.700Z,48.3028,-124.8072,24.8,1.6,Md,,169.2,0.26949459,0.54,uw,uw60513232,2013-04-01T18:51:56.088Z,"15km WSW of Neah Bay, Washington",earthquake
2013-03-30T15:20:18.500Z,33.4878,-116.4407,8.4,2.4,Ml,84,25.2,0.03593261,0.24,ci,ci11275690,2013-04-03T17:56:54.349Z,"22km SSW of La Quinta, California",earthquake
2013-03-30T15:18:59.000Z,60.9207,-152.4703,128.3,2.4,Ml,,,,0.44,ak,ak10684231,2013-04-04T03:13:03.937Z,"50km NNE of Redoubt Volcano, Alaska",earthquake
2013-03-30T15:13:06.000Z,63.2671,-151.0793,15.9,1.1,Ml,,,,0.83,ak,ak10684224,2013-04-04T03:13:03.925Z,"107km W of Cantwell, Alaska",earthquake
2013-03-30T15:05:11.600Z,33.1552,-115.648,0.2,1.5,Ml,28,57.6,0.00898315,0.2,ci,ci11275666,2013-04-03T17:47:39.867Z,"12km WNW of Calipatria, California",earthquake
2013-03-30T14:58:00.700Z,33.6645,-117.9037,3.8,1,Ml,9,72,0.03593261,0.25,ci,ci11275642,2013-04-02T22:38:09.134Z,"2km NNE of Costa Mesa, California",earthquake
2013-03-30T14:57:07.800Z,37.4158,-118.591,11.4,1.5,Md,,75.6,0.04491576,0.07,nc,nc71963280,2013-04-06T03:38:09.599Z,"13km WNW of West Bishop, California",earthquake
2013-03-30T14:49:49.000Z,62.9628,-150.497,99,1,Ml,,,,0.33,ak,ak10686919,2013-04-04T03:13:05.001Z,"73km NNW of Talkeetna, Alaska",earthquake
2013-03-30T14:48:59.700Z,33.155,-115.6452,1.4,1.1,Ml,24,50.4,0.00898315,0.37,ci,ci11275634,2013-04-02T23:11:29.202Z,"12km WNW of Calipatria, California",earthquake
2013-03-30T14:45:16.400Z,33.803,-116.09,3.9,1.6,Ml,58,39.6,0.10779783,0.18,ci,ci11275626,2013-04-02T21:16:38.650Z,"14km NE of Indio, California",earthquake
2013-03-30T14:45:09.500Z,33.8038,-116.0917,2.2,1.1,Ml,31,90,0.10779783,0.16,ci,ci11275618,2013-04-02T19:34:56.963Z,"14km NE of Indio, California",earthquake
2013-03-30T14:42:30.000Z,60.9378,-147.6489,10.9,1.5,Ml,,,,0.94,ak,ak10684218,2013-04-04T03:13:03.910Z,"59km ENE of Whittier, Alaska",earthquake
2013-03-30T14:27:26.500Z,33.8027,-116.0897,2.6,1.5,Ml,52,57.6,0.10779783,0.17,ci,ci11275610,2013-04-02T17:59:01.207Z,"14km NE of Indio, California",earthquake
2013-03-30T14:20:51.000Z,65.8008,-142.7674,19.9,1.4,Ml,,,,0.82,ak,ak10686917,2013-04-04T03:13:04.981Z,"59km E of Circle, ",earthquake
2013-03-30T14:00:44.398Z,38.0282,-118.0612,9.2411,1.32,ml,13,149,0.204,0.1061,nn,nn00407903,2013-03-30T17:24:38.664Z,"73km SE of Hawthorne, Nevada",earthquake
2013-03-30T13:59:10.000Z,62.7431,-150.349,86.6,1.3,Ml,,,,0.31,ak,ak10686915,2013-04-04T03:13:02.884Z,"48km NNW of Talkeetna, Alaska",earthquake
2013-03-30T13:51:24.700Z,47.6295,-121.9422,25,1.1,Md,,72,0.06288207,0.25,uw,uw60513217,2013-04-01T19:04:17.584Z,"1km ESE of Ames Lake, Washington",earthquake
2013-03-30T13:43:31.000Z,63.2428,-150.5653,117.8,1.2,Ml,,,,0.35,ak,ak10686914,2013-04-04T03:13:02.871Z,"82km W of Cantwell, Alaska",earthquake
2013-03-30T13:37:47.000Z,52.1258,-175.0488,24.5,1.5,Ml,,,,0.85,ak,ak10686913,2013-04-04T03:13:02.860Z,"58km W of Atka, Alaska",earthquake
2013-03-30T13:18:36.000Z,60.8899,-146.0107,15.1,1.6,Ml,,,,0.56,ak,ak10684204,2013-04-04T03:13:01.806Z,"32km SE of Valdez, Alaska",earthquake
2013-03-30T13:10:18.100Z,34.0042,-117.174,3.6,1.3,Ml,66,36,0.06288207,0.19,ci,ci11275562,2013-04-02T14:58:32.638Z,"5km S of Redlands, California",earthquake
2013-03-30T13:07:30.500Z,33.8032,-116.0895,3.2,1.2,Ml,50,90,0.10779783,0.15,ci,ci11275546,2013-04-01T22:52:59.061Z,"14km NE of Indio, California",earthquake
2013-03-30T13:04:57.000Z,62.7078,-151.2885,60.2,1.2,Ml,,,,0.87,ak,ak10686911,2013-04-04T03:13:02.846Z,"74km NW of Talkeetna, Alaska",earthquake
2013-03-30T12:45:33.000Z,33.4555,-116.5872,10.8,1,Ml,40,75.6,0.04491576,0.14,ci,ci11275530,2013-04-01T22:10:07.891Z,"13km SE of Anza, California",earthquake
2013-03-30T12:35:06.300Z,40.5963,-124.4748,25.3,2.3,Md,,262.8,0.16169675,0.11,nc,nc71963215,2013-04-04T00:02:08.695Z,"17km W of Ferndale, California",earthquake
2013-03-30T12:33:21.000Z,33.1678,-116.1107,9.1,1.4,Ml,60,46.8,0.1527136,0.21,ci,ci11275522,2013-04-01T21:41:44.490Z,"20km SW of Salton City, California",earthquake
2013-03-30T12:31:19.600Z,37.1865,-118.1308,11.1,1.7,Md,,216,0.21559567,0.09,nc,nc71963210,2013-04-04T04:50:10.111Z,"14km E of Big Pine, California",earthquake
2013-03-30T12:26:33.400Z,35.9325,-117.6705,2.4,1.5,Ml,28,61.2,0.02694946,0.16,ci,ci11275506,2013-04-01T20:15:03.032Z,"30km NW of Searles Valley, California",earthquake
2013-03-30T12:04:08.700Z,33.8018,-116.0892,3.3,1.9,Ml,66,39.6,0.10779783,0.14,ci,ci11275498,2013-04-01T19:58:31.050Z,"14km NE of Indio, California",earthquake
2013-03-30T12:00:41.800Z,18.6343,-67.8281,83,3,Md,13,198,0.41322503,0.28,pr,pr13089001,2013-06-10T22:06:53.603Z,"61km E of Punta Cana, Dominican Republic",earthquake
2013-03-30T11:48:51.000Z,52.6747,-169.7469,28.4,2.5,Ml,,,,0.56,ak,ak10686909,2013-04-04T03:13:01.831Z,"64km E of Yunaska Island, Alaska",earthquake
2013-03-30T11:47:29.000Z,61.5882,-150.8338,88.7,1.6,Ml,,,,0.83,ak,ak10684183,2013-04-04T03:13:00.769Z,"45km WSW of Willow, Alaska",earthquake
2013-03-30T11:41:43.330Z,11.501,-87.0007,50.95,4.5,mb,40,154,1.56,1.05,us,usb000fwfb,2013-06-10T21:46:00.032Z,"61km WSW of Masachapa, Nicaragua",earthquake
2013-03-30T11:39:55.000Z,53.4364,-164.8521,46.4,3.1,Ml,,,,0.41,ak,ak10684180,2013-04-04T03:13:00.755Z,"98km SE of Akutan, Alaska",earthquake
2013-03-30T11:37:32.000Z,61.4978,-149.8857,36.1,1,Ml,,,,0.17,ak,ak10686905,2013-04-04T03:13:00.744Z,"4km SE of Big Lake, Alaska",earthquake
2013-03-30T11:28:04.800Z,43.787,-70.508,5,1.9,Ml,7,172.8,0.88933213,0.16,us,usb000fwfc,2013-06-10T21:46:02.057Z,"7km SW of North Windham, Maine",earthquake
2013-03-30T11:19:25.000Z,52.1345,-173.8677,13,2,Ml,,,,0.28,ak,ak10684176,2013-04-04T03:12:57.606Z,"23km ESE of Atka, Alaska",earthquake
2013-03-30T11:15:34.000Z,51.5665,-178.7564,10.2,2.7,Ml,,,,0.47,ak,ak10684175,2013-04-04T03:12:57.594Z,"41km NE of Amatignak Island, Alaska",earthquake
2013-03-30T11:09:01.000Z,60.9958,-153.1632,94.6,2,Ml,,,,1.05,ak,ak10686902,2013-04-04T03:13:00.725Z,"61km NNW of Redoubt Volcano, Alaska",earthquake
2013-03-30T10:52:22.500Z,38.9873,-123.0698,5,1.4,Md,,54,0.00898315,0.05,nc,nc71963185,2013-04-04T03:51:13.602Z,"14km WSW of Lakeport, California",earthquake
2013-03-30T10:48:13.200Z,41.2447,-122.1595,8.4,1.7,Md,,68.4,0.04491576,0.08,nc,nc71963180,2013-04-03T01:03:12.497Z,"2km SW of McCloud, California",earthquake
2013-03-30T10:47:19.000Z,59.5135,-152.363,76.3,1.9,Ml,,,,0.24,ak,ak10686901,2013-04-04T03:13:00.706Z,"41km SW of Anchor Point, Alaska",earthquake
2013-03-30T10:46:33.700Z,41.8045,-112.2022,6.1,1,Md,,57.6,0.1527136,0.11,uu,uu60017417,2013-04-01T20:27:55.389Z,"7km NNW of Garland, Utah",earthquake
2013-03-30T10:39:26.000Z,62.9296,-150.4382,93,1.1,Ml,,,,0.26,ak,ak10686900,2013-04-04T03:12:59.686Z,"69km NNW of Talkeetna, Alaska",earthquake
2013-03-30T10:35:48.300Z,18.3425,-65.9793,117,2.9,Md,13,162,0.23446029,0.25,pr,pr13089000,2013-03-30T11:11:05.141Z,"3km ESE of Trujillo Alto, Puerto Rico",earthquake
2013-03-30T10:34:53.500Z,35.6398,-117.42,11.9,2,Ml,29,68.4,0.06288207,0.16,ci,ci11275490,2013-04-01T19:16:23.913Z,"14km S of Searles Valley, California",earthquake
2013-03-30T10:02:16.700Z,38.5237,-122.3107,1,1.3,Md,,72,0.09881468,0.12,nc,nc71963165,2013-04-05T00:24:08.710Z,"13km ESE of Angwin, California",earthquake
2013-03-30T09:57:14.000Z,62.2189,-150.2887,41.9,1.1,Ml,,,,0.68,ak,ak10686899,2013-04-04T03:12:59.675Z,"14km SW of Talkeetna, Alaska",earthquake
2013-03-30T09:55:00.000Z,34.049,-116.4437,8.8,1.2,Ml,52,50.4,0.04491576,0.15,ci,ci11275474,2013-04-01T17:43:34.837Z,"7km S of Yucca Valley, California",earthquake
2013-03-30T09:28:13.000Z,65.3562,-144.788,1.8,1.2,Ml,,,,0.73,ak,ak10686898,2013-04-04T03:12:58.665Z,"13km SSW of Circle Hot Springs Station, Alaska",earthquake
2013-03-30T09:22:32.000Z,61.3109,-151.1357,71.3,1.4,Ml,,,,0.25,ak,ak10686897,2013-04-04T03:12:58.651Z,"67km W of Anchorage, Alaska",earthquake
2013-03-30T09:20:00.400Z,39.4345,-111.2245,1.8,1.2,Md,,118.8,0.16169675,0.19,uu,uu60017407,2013-04-01T22:15:26.207Z,"23km ESE of Mount Pleasant, Utah",earthquake
2013-03-30T09:12:34.000Z,51.6844,-177.3621,27.1,1.2,Ml,,,,0.21,ak,ak10686896,2013-04-04T03:12:57.621Z,"53km WSW of Adak, Alaska",earthquake
2013-03-30T08:53:06.000Z,59.7714,-152.8289,94.6,1.8,Ml,,,,0.12,ak,ak10686895,2013-04-04T03:12:57.580Z,"56km W of Anchor Point, Alaska",earthquake
2013-03-30T08:43:40.000Z,61.2012,-150.9339,57.4,1.7,Ml,,,,0.41,ak,ak10686894,2013-04-04T03:12:57.633Z,"55km W of Anchorage, Alaska",earthquake
2013-03-30T08:26:41.000Z,62.1444,-149.7167,50.3,1.4,Ml,,,,0.21,ak,ak10684163,2013-04-04T03:12:55.466Z,"7km ESE of Y, Alaska",earthquake
2013-03-30T08:21:08.000Z,62.9605,-150.7335,98.2,1.1,Ml,,,,0.35,ak,ak10686892,2013-04-04T03:12:56.563Z,"77km NNW of Talkeetna, Alaska",earthquake
2013-03-30T07:55:28.000Z,61.9536,-150.4233,41.9,1.2,Ml,,,,0.82,ak,ak10686890,2013-04-04T03:12:56.552Z,"30km NW of Willow, Alaska",earthquake
2013-03-30T07:52:16.300Z,33.5037,-116.4542,14.4,1,Ml,38,104.4,0.02694946,0.19,ci,ci11275450,2013-04-01T16:26:10.199Z,"21km ESE of Anza, California",earthquake
2013-03-30T07:51:33.000Z,65.9024,-151.664,27.3,1.7,Ml,,,,0.69,ak,ak10686889,2013-04-04T03:12:56.540Z,"83km NNE of Tanana, Alaska",earthquake
2013-03-30T07:49:49.800Z,38.1453,-111.2735,7.9,1.7,Md,,115.2,0.05389892,0.1,uu,uu60017402,2013-04-01T20:01:45.198Z,"43km SE of Loa, Utah",earthquake
2013-03-30T07:20:39.000Z,59.767,-152.7367,93,2,Ml,,,,0.07,ak,ak10686888,2013-04-04T03:12:56.526Z,"50km W of Anchor Point, Alaska",earthquake
2013-03-30T07:04:37.300Z,33.1655,-115.6177,2.4,1.1,Ml,12,75.6,0.00898315,0.16,ci,ci11275434,2013-04-01T15:31:33.607Z,"10km WNW of Calipatria, California",earthquake
2013-03-30T07:00:12.000Z,53.8429,-164.24,54.5,2.1,Ml,,,,0.15,ak,ak10686887,2013-04-04T03:12:55.509Z,"105km ESE of Akutan, Alaska",earthquake
2013-03-30T06:51:10.000Z,53.1382,-167.1026,25.6,2.4,Ml,,,,0.64,ak,ak10684150,2013-04-04T03:12:55.441Z,"90km SSW of Unalaska, Alaska",earthquake
2013-03-30T06:40:41.000Z,62.1428,-147.4122,39.4,1.2,Ml,,,,0.31,ak,ak10686885,2013-04-04T03:12:54.406Z,"84km ENE of Sutton-Alpine, Alaska",earthquake
2013-03-30T06:37:04.000Z,62.0738,-145.1387,17,1.4,Ml,,,,0.7,ak,ak10684146,2013-04-04T03:12:54.365Z,"21km E of Glennallen, Alaska",earthquake
2013-03-30T06:23:57.100Z,-30.253,-179.092,307,4.2,Mb,44,129.6,1.4283213,1.89,us,usb000fwcz,2013-06-10T21:45:58.358Z,"132km N of L'Esperance Rock, New Zealand",earthquake
2013-03-30T06:22:31.900Z,37.2482,-118.6518,7.4,1.3,Md,,90,0.11678099,0.05,nc,nc71963080,2013-04-04T04:21:11.939Z,"21km SW of West Bishop, California",earthquake
2013-03-30T06:10:53.900Z,32.6275,-115.7105,8.1,1.2,Ml,12,154.8,0.13474729,0.2,ci,ci11275418,2013-04-01T14:42:06.703Z,"12km WNW of Progreso, Mexico",earthquake
2013-03-30T06:06:01.100Z,36.1895,-120.7608,8.4,2.2,Md,,64.8,0.04491576,0.1,nc,nc71963070,2013-04-02T05:52:09.537Z,"32km E of King City, California",earthquake
2013-03-30T06:05:01.000Z,62.1849,-149.0351,41,1.5,Ml,,,,0.34,ak,ak10684138,2013-04-04T03:12:54.417Z,"42km E of Y, Alaska",earthquake
2013-03-30T06:03:35.000Z,60.3595,-151.707,65.2,2.1,Ml,,,,0.67,ak,ak10684136,2013-04-04T03:12:53.348Z,"22km W of Cohoe, Alaska",earthquake
2013-03-30T05:56:18.000Z,51.5953,-177.6853,15.2,1.5,Ml,,,,0.27,ak,ak10686881,2013-04-04T03:12:54.391Z,"44km SE of Tanaga Volcano, Alaska",earthquake
2013-03-30T05:41:36.000Z,59.8952,-152.196,77.5,2.2,Ml,,,,0.43,ak,ak10684128,2013-04-04T03:12:53.336Z,"24km WNW of Anchor Point, Alaska",earthquake
2013-03-30T05:36:05.000Z,63.7023,-149.2939,10.5,1.9,Ml,,,,0.88,ak,ak10684125,2013-04-04T03:12:53.318Z,"23km SW of Healy, Alaska",earthquake
2013-03-30T05:32:09.000Z,63.7073,-149.3136,7.7,2.8,Ml,,,,0.73,ak,ak10684120,2013-06-10T22:08:19.399Z,"23km SW of Healy, Alaska",earthquake
